time(Asia/Seoul),CO2
2025-04-04 03:09:00+09:00,635.8333333333334
2025-04-04 03:10:00+09:00,642.5
2025-04-04 03:11:00+09:00,643.6666666666666
2025-04-04 03:12:00+09:00,638.3333333333334
2025-04-04 03:13:00+09:00,635.5
2025-04-04 03:14:00+09:00,639.3333333333334
2025-04-04 03:15:00+09:00,640.3333333333334
2025-04-04 03:16:00+09:00,639.3333333333334
2025-04-04 03:17:00+09:00,635.8333333333334
2025-04-04 03:18:00+09:00,636.1666666666666
2025-04-04 03:19:00+09:00,638.5
2025-04-04 03:20:00+09:00,636.5
2025-04-04 03:21:00+09:00,633.6666666666666
2025-04-04 03:22:00+09:00,633.8333333333334
2025-04-04 03:23:00+09:00,634.6666666666666
2025-04-04 03:24:00+09:00,635.5
2025-04-04 03:25:00+09:00,630.5
2025-04-04 03:26:00+09:00,625.1666666666666
2025-04-04 03:27:00+09:00,633.3333333333334
2025-04-04 03:28:00+09:00,634.3333333333334
2025-04-04 03:29:00+09:00,629.6666666666666
2025-04-04 03:30:00+09:00,629.6666666666666
2025-04-04 03:31:00+09:00,629.3333333333334
2025-04-04 03:32:00+09:00,626.8333333333334
2025-04-04 03:33:00+09:00,626.5
2025-04-04 03:34:00+09:00,623.8333333333334
2025-04-04 03:35:00+09:00,627.5
2025-04-04 03:36:00+09:00,627.0
2025-04-04 03:37:00+09:00,621.0
2025-04-04 03:38:00+09:00,620.3333333333334
2025-04-04 03:39:00+09:00,622.8333333333334
2025-04-04 03:40:00+09:00,622.0
2025-04-04 03:41:00+09:00,619.8333333333334
2025-04-04 03:42:00+09:00,620.0
2025-04-04 03:43:00+09:00,619.1666666666666
2025-04-04 03:44:00+09:00,626.6666666666666
2025-04-04 03:45:00+09:00,622.1666666666666
2025-04-04 03:46:00+09:00,615.1666666666666
2025-04-04 03:47:00+09:00,616.1666666666666
2025-04-04 03:48:00+09:00,617.3333333333334
2025-04-04 03:49:00+09:00,618.5
2025-04-04 03:50:00+09:00,616.6666666666666
2025-04-04 03:51:00+09:00,611.5
2025-04-04 03:52:00+09:00,616.5
2025-04-04 03:53:00+09:00,616.6666666666666
2025-04-04 03:54:00+09:00,611.8333333333334
2025-04-04 03:55:00+09:00,608.5
2025-04-04 03:56:00+09:00,611.5
2025-04-04 03:57:00+09:00,612.3333333333334
2025-04-04 03:58:00+09:00,615.0
2025-04-04 03:59:00+09:00,609.8333333333334
2025-04-04 04:00:00+09:00,611.6666666666666
2025-04-04 04:01:00+09:00,616.3333333333334
2025-04-04 04:02:00+09:00,616.1666666666666
2025-04-04 04:03:00+09:00,610.1666666666666
2025-04-04 04:04:00+09:00,605.6666666666666
2025-04-04 04:05:00+09:00,606.6666666666666
2025-04-04 04:06:00+09:00,607.3333333333334
2025-04-04 04:07:00+09:00,605.8333333333334
2025-04-04 04:08:00+09:00,602.6666666666666
2025-04-04 04:09:00+09:00,608.5
2025-04-04 04:10:00+09:00,605.8333333333334
2025-04-04 04:11:00+09:00,603.8333333333334
2025-04-04 04:12:00+09:00,603.8333333333334
2025-04-04 04:13:00+09:00,605.8333333333334
2025-04-04 04:14:00+09:00,604.3333333333334
2025-04-04 04:15:00+09:00,600.3333333333334
2025-04-04 04:16:00+09:00,596.0
2025-04-04 04:17:00+09:00,602.5
2025-04-04 04:18:00+09:00,603.5
2025-04-04 04:19:00+09:00,600.3333333333334
2025-04-04 04:20:00+09:00,596.0
2025-04-04 04:21:00+09:00,596.1666666666666
2025-04-04 04:22:00+09:00,595.6666666666666
2025-04-04 04:23:00+09:00,598.1666666666666
2025-04-04 04:24:00+09:00,595.8333333333334
2025-04-04 04:25:00+09:00,595.8333333333334
2025-04-04 04:26:00+09:00,599.1666666666666
2025-04-04 04:27:00+09:00,596.8333333333334
2025-04-04 04:28:00+09:00,593.5
2025-04-04 04:29:00+09:00,594.5
2025-04-04 04:30:00+09:00,594.1666666666666
2025-04-04 04:31:00+09:00,592.5
2025-04-04 04:32:00+09:00,590.8333333333334
2025-04-04 04:33:00+09:00,588.8333333333334
2025-04-04 04:34:00+09:00,594.5
2025-04-04 04:35:00+09:00,594.8333333333334
2025-04-04 04:36:00+09:00,589.1666666666666
2025-04-04 04:37:00+09:00,590.0
2025-04-04 04:38:00+09:00,591.5
2025-04-04 04:39:00+09:00,591.3333333333334
2025-04-04 04:40:00+09:00,589.5
2025-04-04 04:41:00+09:00,584.8333333333334
2025-04-04 04:42:00+09:00,589.6666666666666
2025-04-04 04:43:00+09:00,592.5
2025-04-04 04:44:00+09:00,587.3333333333334
2025-04-04 04:45:00+09:00,586.0
2025-04-04 04:46:00+09:00,587.0
2025-04-04 04:47:00+09:00,586.5
2025-04-04 04:48:00+09:00,583.1666666666666
2025-04-04 04:49:00+09:00,581.1666666666666
2025-04-04 04:50:00+09:00,580.1666666666666
2025-04-04 04:51:00+09:00,587.5
2025-04-04 04:52:00+09:00,585.5
2025-04-04 04:53:00+09:00,581.3333333333334
2025-04-04 04:54:00+09:00,578.3333333333334
2025-04-04 04:55:00+09:00,579.0
2025-04-04 04:56:00+09:00,579.6666666666666
2025-04-04 04:57:00+09:00,578.6666666666666
2025-04-04 04:58:00+09:00,576.6666666666666
2025-04-04 04:59:00+09:00,581.5
2025-04-04 05:00:00+09:00,581.8333333333334
2025-04-04 05:01:00+09:00,576.5
2025-04-04 05:02:00+09:00,577.0
2025-04-04 05:03:00+09:00,574.6666666666666
2025-04-04 05:04:00+09:00,574.6666666666666
2025-04-04 05:05:00+09:00,576.3333333333334
2025-04-04 05:06:00+09:00,573.8333333333334
2025-04-04 05:07:00+09:00,575.5
2025-04-04 05:08:00+09:00,577.5
2025-04-04 05:09:00+09:00,575.6666666666666
2025-04-04 05:10:00+09:00,572.3333333333334
2025-04-04 05:11:00+09:00,572.8333333333334
2025-04-04 05:12:00+09:00,573.5
2025-04-04 05:13:00+09:00,572.6666666666666
2025-04-04 05:14:00+09:00,572.3333333333334
2025-04-04 05:15:00+09:00,569.5
2025-04-04 05:16:00+09:00,572.5
2025-04-04 05:17:00+09:00,575.8333333333334
2025-04-04 05:18:00+09:00,571.8333333333334
2025-04-04 05:19:00+09:00,570.3333333333334
2025-04-04 05:20:00+09:00,569.5
2025-04-04 05:21:00+09:00,570.6666666666666
2025-04-04 05:22:00+09:00,571.3333333333334
2025-04-04 05:23:00+09:00,564.8333333333334
2025-04-04 05:24:00+09:00,569.5
2025-04-04 05:25:00+09:00,572.6666666666666
2025-04-04 05:26:00+09:00,564.8333333333334
2025-04-04 05:27:00+09:00,562.0
2025-04-04 05:28:00+09:00,566.3333333333334
2025-04-04 05:29:00+09:00,567.1666666666666
2025-04-04 05:30:00+09:00,564.3333333333334
2025-04-04 05:31:00+09:00,560.1666666666666
2025-04-04 05:32:00+09:00,561.3333333333334
2025-04-04 05:33:00+09:00,567.3333333333334
2025-04-04 05:34:00+09:00,562.5
2025-04-04 05:35:00+09:00,558.3333333333334
2025-04-04 05:36:00+09:00,560.3333333333334
2025-04-04 05:37:00+09:00,561.3333333333334
2025-04-04 05:38:00+09:00,559.6666666666666
2025-04-04 05:39:00+09:00,560.1666666666666
2025-04-04 05:40:00+09:00,562.6666666666666
2025-04-04 05:41:00+09:00,575.0
2025-04-04 05:42:00+09:00,578.0
2025-04-04 05:43:00+09:00,567.6666666666666
2025-04-04 05:44:00+09:00,563.5
2025-04-04 05:45:00+09:00,563.1666666666666
2025-04-04 05:46:00+09:00,561.1666666666666
2025-04-04 05:47:00+09:00,562.6666666666666
2025-04-04 05:48:00+09:00,559.0
2025-04-04 05:49:00+09:00,561.8333333333334
2025-04-04 05:50:00+09:00,564.8333333333334
2025-04-04 05:51:00+09:00,560.3333333333334
2025-04-04 05:52:00+09:00,555.5
2025-04-04 05:53:00+09:00,555.0
2025-04-04 05:54:00+09:00,556.0
2025-04-04 05:55:00+09:00,556.0
2025-04-04 05:56:00+09:00,556.0
2025-04-04 05:57:00+09:00,557.0
2025-04-04 05:58:00+09:00,562.3333333333334
2025-04-04 05:59:00+09:00,559.8333333333334
2025-04-04 06:00:00+09:00,554.6666666666666
2025-04-04 06:01:00+09:00,555.1666666666666
2025-04-04 06:02:00+09:00,554.5
2025-04-04 06:03:00+09:00,552.6666666666666
2025-04-04 06:04:00+09:00,553.8333333333334
2025-04-04 06:05:00+09:00,550.1666666666666
2025-04-04 06:06:00+09:00,557.5
2025-04-04 06:07:00+09:00,556.6666666666666
2025-04-04 06:08:00+09:00,554.5
2025-04-04 06:09:00+09:00,553.1666666666666
2025-04-04 06:10:00+09:00,551.8333333333334
2025-04-04 06:11:00+09:00,552.8333333333334
2025-04-04 06:12:00+09:00,552.0
2025-04-04 06:13:00+09:00,551.1666666666666
2025-04-04 06:14:00+09:00,622.6666666666666
2025-04-04 06:15:00+09:00,613.5
2025-04-04 06:16:00+09:00,577.1666666666666
2025-04-04 06:17:00+09:00,562.0
2025-04-04 06:18:00+09:00,556.5
2025-04-04 06:19:00+09:00,553.3333333333334
2025-04-04 06:20:00+09:00,551.1666666666666
2025-04-04 06:21:00+09:00,551.1666666666666
2025-04-04 06:22:00+09:00,548.1666666666666
2025-04-04 06:23:00+09:00,562.6666666666666
2025-04-04 06:24:00+09:00,561.1666666666666
2025-04-04 06:25:00+09:00,558.5
2025-04-04 06:26:00+09:00,557.8333333333334
2025-04-04 06:27:00+09:00,559.0
2025-04-04 06:28:00+09:00,552.6666666666666
2025-04-04 06:29:00+09:00,550.0
2025-04-04 06:30:00+09:00,545.5
2025-04-04 06:31:00+09:00,553.0
2025-04-04 06:32:00+09:00,555.0
2025-04-04 06:33:00+09:00,553.3333333333334
2025-04-04 06:34:00+09:00,549.6666666666666
2025-04-04 06:35:00+09:00,555.0
2025-04-04 06:36:00+09:00,553.1666666666666
2025-04-04 06:37:00+09:00,551.3333333333334
2025-04-04 06:38:00+09:00,549.3333333333334
2025-04-04 06:39:00+09:00,546.3333333333334
2025-04-04 06:40:00+09:00,550.0
2025-04-04 06:41:00+09:00,547.6666666666666
2025-04-04 06:42:00+09:00,549.8333333333334
2025-04-04 06:43:00+09:00,549.5
2025-04-04 06:44:00+09:00,550.5
2025-04-04 06:45:00+09:00,550.3333333333334
2025-04-04 06:46:00+09:00,548.0
2025-04-04 06:47:00+09:00,538.6666666666666
2025-04-04 06:48:00+09:00,548.6666666666666
2025-04-04 06:49:00+09:00,546.5
2025-04-04 06:50:00+09:00,543.5
2025-04-04 06:51:00+09:00,541.0
2025-04-04 06:52:00+09:00,545.3333333333334
2025-04-04 06:53:00+09:00,543.8333333333334
2025-04-04 06:54:00+09:00,544.5
2025-04-04 06:55:00+09:00,543.6666666666666
2025-04-04 06:56:00+09:00,544.5
2025-04-04 06:57:00+09:00,550.5
2025-04-04 06:58:00+09:00,544.6666666666666
2025-04-04 06:59:00+09:00,543.3333333333334
2025-04-04 07:00:00+09:00,544.1666666666666
2025-04-04 07:01:00+09:00,550.0
2025-04-04 07:02:00+09:00,544.0
2025-04-04 07:03:00+09:00,543.3333333333334
2025-04-04 07:04:00+09:00,533.0
2025-04-04 07:05:00+09:00,544.3333333333334
2025-04-04 07:06:00+09:00,543.0
2025-04-04 07:07:00+09:00,535.3333333333334
2025-04-04 07:08:00+09:00,534.5
2025-04-04 07:09:00+09:00,537.5
2025-04-04 07:10:00+09:00,535.5
2025-04-04 07:11:00+09:00,539.8333333333334
2025-04-04 07:12:00+09:00,535.1666666666666
2025-04-04 07:13:00+09:00,539.1666666666666
2025-04-04 07:14:00+09:00,544.3333333333334
2025-04-04 07:15:00+09:00,537.8333333333334
2025-04-04 07:16:00+09:00,539.8333333333334
2025-04-04 07:17:00+09:00,539.1666666666666
2025-04-04 07:18:00+09:00,536.6666666666666
2025-04-04 07:19:00+09:00,538.1666666666666
2025-04-04 07:20:00+09:00,534.0
2025-04-04 07:21:00+09:00,536.5
2025-04-04 07:22:00+09:00,548.3333333333334
2025-04-04 07:23:00+09:00,539.3333333333334
2025-04-04 07:24:00+09:00,535.0
2025-04-04 07:25:00+09:00,535.0
2025-04-04 07:26:00+09:00,533.1666666666666
2025-04-04 07:27:00+09:00,538.3333333333334
2025-04-04 07:28:00+09:00,538.5
2025-04-04 07:29:00+09:00,526.5
2025-04-04 07:30:00+09:00,537.3333333333334
2025-04-04 07:31:00+09:00,536.5
2025-04-04 07:32:00+09:00,534.0
2025-04-04 07:33:00+09:00,534.1666666666666
2025-04-04 07:34:00+09:00,537.5
2025-04-04 07:35:00+09:00,587.3333333333334
2025-04-04 07:36:00+09:00,513.5
2025-04-04 07:37:00+09:00,500.6666666666667
2025-04-04 07:38:00+09:00,513.8333333333334
2025-04-04 07:39:00+09:00,518.8333333333334
2025-04-04 07:40:00+09:00,508.3333333333333
2025-04-04 07:41:00+09:00,506.3333333333333
2025-04-04 07:42:00+09:00,509.6666666666667
2025-04-04 07:43:00+09:00,511.8333333333333
2025-04-04 07:44:00+09:00,509.3333333333333
2025-04-04 07:45:00+09:00,506.5
2025-04-04 07:46:00+09:00,503.5
2025-04-04 07:47:00+09:00,512.0
2025-04-04 07:48:00+09:00,509.1666666666667
2025-04-04 07:49:00+09:00,504.0
2025-04-04 07:50:00+09:00,506.8333333333333
2025-04-04 07:51:00+09:00,507.6666666666667
2025-04-04 07:52:00+09:00,507.6666666666667
2025-04-04 07:53:00+09:00,508.0
2025-04-04 07:54:00+09:00,505.1666666666667
2025-04-04 07:55:00+09:00,517.3333333333334
2025-04-04 07:56:00+09:00,516.0
2025-04-04 07:57:00+09:00,510.3333333333333
2025-04-04 07:58:00+09:00,525.8333333333334
2025-04-04 07:59:00+09:00,551.5
2025-04-04 08:00:00+09:00,537.8333333333334
2025-04-04 08:01:00+09:00,574.8333333333334
2025-04-04 08:02:00+09:00,551.3333333333334
2025-04-04 08:03:00+09:00,573.5
2025-04-04 08:04:00+09:00,621.5714285714286
2025-04-04 08:05:00+09:00,599.8
2025-04-04 08:06:00+09:00,562.0
2025-04-04 08:07:00+09:00,554.0
2025-04-04 08:08:00+09:00,610.6666666666666
2025-04-04 08:08:57.547221+09:00,621.5
